# 派生词候选_待审核

生成时间	2026-04-28 20:58:57
导入词库数	27
已有词条数	1849482
2字源词数	175235

说明：这是保守规则生成的候选，不会自动入库。确认后再写入 base 或 composite。
列格式：类型	建议目标	源词/源组合	源频	派生候选	来源
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十几	765	第十几	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十分	765	第十分	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十大	765	第十大	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十字	765	第十字	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十岁	765	第十岁	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十月	765	第十月	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十来	765	第十来	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十足	765	第十足	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八百	762	第八百	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一开	755	第一开	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三四	744	第三四	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四星	741	第四星	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一绝	729	第一绝	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五岁	729	第五岁	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一勺	728	第一勺	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一改	727	第一改	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一死	724	第一死	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十级	724	第十级	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三无	714	第三无	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四面	707	第四面	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一小	703	第一小	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一见	696	第一见	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四强	687	第四强	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八角	681	第八角	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一米	672	第一米	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一扇	669	第一扇	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三毛	666	第三毛	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三缸	655	第三缸	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一两	653	第一两	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八千	653	第八千	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四倍	652	第四倍	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第七+七分	649	第七分	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一球	631	第一球	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四海	631	第四海	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二创	621	第二创	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三元	617	第三元	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一脉	616	第一脉	cn_dicts/base.dict.yaml | cn_dicts_cell/food.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五六	608	第五六	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一区	606	第一区	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一过	606	第一过	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四岁	606	第四岁	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第九+九鼎	605	第九鼎	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二元	602	第二元	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一连	600	第一连	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四字	595	第四字	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一成	582	第一成	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第九+九大	582	第九大	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三郎	580	第三郎	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三更	576	第三更	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一晃	575	第一晃	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三峡	569	第三峡	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三成	563	第三成	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四楼	562	第四楼	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五分	561	第五分	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一吨	558	第一吨	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一嘴	558	第一嘴	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三笠	555	第三笠	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三哥	553	第三哥	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一郎	550	第一郎	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一职	549	第一职	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一览	546	第一览	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一建	545	第一建	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四千	544	第四千	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第七+七成	542	第七成	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一齐	541	第一齐	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一更	540	第一更	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一伙	538	第一伙	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三中	537	第三中	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三所	534	第三所	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一统	527	第一统	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五倍	527	第五倍	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八字	523	第八字	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一岁	522	第一岁	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一汽	521	第一汽	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一寸	518	第一寸	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一进	517	第一进	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一干	508	第一干	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一顶	507	第一顶	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三高	506	第三高	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第九+九成	506	第九成	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三思	503	第三思	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一愣	502	第一愣	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一转	501	第一转	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一答	499	第一答	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一命	497	第一命	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三亚	497	第三亚	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一刷	495	第一刷	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三色	494	第三色	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二外	494	第二外	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十块	493	第十块	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八分	487	第八分	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十亿	487	第十亿	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第六+六千	485	第六千	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五绝	484	第五绝	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第六+六岁	483	第六岁	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八岁	481	第八岁	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第九+九尾	480	第九尾	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第六+六七	480	第六七	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第七+七岁	474	第七岁	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三叶	473	第三叶	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五毛	473	第五毛	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十遍	473	第十遍	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一多	472	第一多	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一用	471	第一用	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三爷	463	第三爷	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二传	462	第二传	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八强	462	第八强	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一动	461	第一动	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十秒	461	第十秒	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一纸	460	第一纸	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一跳	456	第一跳	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一算	448	第一算	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一系	446	第一系	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一掌	443	第一掌	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一放	442	第一放	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三叔	441	第三叔	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二价	436	第二价	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五脏	436	第五脏	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一平	434	第一平	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一走	420	第一走	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四分	417	第四分	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五楼	413	第五楼	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一摸	409	第一摸	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八万	408	第八万	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二舅	407	第二舅	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四万	407	第四万	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三宝	404	第三宝	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一姐	403	第一姐	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二建	402	第二建	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二等	402	第二等	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一克	395	第一克	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五帝	395	第五帝	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一写	394	第一写	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一指	394	第一指	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十元	394	第十元	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一宿	392	第一宿	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二狗	392	第二狗	cn_dicts/base.dict.yaml | cn_dicts_cell/game.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一筹	391	第一筹	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一席	390	第一席	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第七+七七	387	第七七	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一换	384	第一换	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一碰	383	第一碰	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三等	383	第三等	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三公	382	第三公	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一坐	381	第一坐	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一扫	380	第一扫	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二姐	380	第二姐	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一水	379	第一水	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一乐	378	第一乐	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三双	376	第三双	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二郎	376	第二郎	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五三	376	第五三	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四只	375	第四只	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四时	375	第四时	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十多	374	第十多	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一做	372	第一做	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四国	372	第四国	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二区	369	第二区	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五虎	369	第五虎	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八九	369	第八九	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五色	368	第五色	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三字	366	第三字	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一变	364	第一变	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四度	362	第四度	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一拉	360	第一拉	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一血	360	第一血	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五菱	359	第五菱	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三下	357	第三下	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第七+七千	354	第七千	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三头	353	第三头	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十米	352	第十米	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一扔	351	第一扔	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一石	351	第一石	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五折	351	第五折	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一毛	350	第一毛	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二伯	350	第二伯	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四核	348	第四核	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第六+六爷	347	第六爷	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一言	346	第一言	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五险	346	第五险	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一上	344	第一上	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三来	344	第三来	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第七+七国	342	第七国	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一气	341	第一气	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一窥	341	第一窥	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第六+六万	341	第六万	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三刷	339	第三刷	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一隅	337	第一隅	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五门	337	第五门	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二三	335	第二三	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
